ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10001693,HY191147,03/15/2014 12:01:00 AM,029XX W BELMONT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,1411,014,33,21,11,1156031,1921128,2014,02/10/2018 03:50:01 PM,41.939367576,-87.701950868,"(41.939367576, -87.701950868)"
10001695,HY191348,03/20/2015 12:20:00 AM,034XX W MADISON ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1123,011,28,27,08B,1153523,1899806,2015,02/10/2018 03:50:01 PM,41.88090842,-87.711736421,"(41.88090842, -87.711736421)"
10001696,HY191388,03/20/2015 02:57:00 AM,024XX W 61ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0825,008,15,66,14,1161244,1864148,2015,02/10/2018 03:50:01 PM,41.782901908,-87.684374557,"(41.782901908, -87.684374557)"
10001697,HY191098,03/19/2015 07:30:00 PM,006XX E 37TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0212,002,4,36,08B,1181043,1880235,2015,02/10/2018 03:50:01 PM,41.826613003,-87.61129017,"(41.826613003, -87.61129017)"
10001701,HY191301,03/19/2015 08:47:00 PM,038XX W CHICAGO AVE,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,CTA BUS,false,false,1112,011,27,23,08B,1150700,1905069,2015,02/10/2018 03:50:01 PM,41.895406286,-87.721964656,"(41.895406286, -87.721964656)"
10001702,HY191307,03/19/2015 08:40:00 AM,009XX N LEAVITT ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1212,012,32,24,05,1161569,1906176,2015,02/10/2018 03:50:01 PM,41.898224518,-87.68201451,"(41.898224518, -87.68201451)"
10001703,HY191347,03/20/2015 12:20:00 AM,009XX N KEELER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,1111,011,37,23,18,1148216,1905756,2015,02/10/2018 03:50:01 PM,41.897339696,-87.731070154,"(41.897339696, -87.731070154)"
10001705,HY191256,03/15/2015 02:00:00 PM,076XX S HARVARD AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,CAR WASH,false,false,0623,006,17,69,26,1175387,1854392,2015,02/10/2018 03:50:01 PM,41.755825725,-87.632813352,"(41.755825725, -87.632813352)"
10001706,HY191399,03/20/2015 01:30:00 AM,081XX S STONY ISLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,false,false,0411,004,8,45,07,1188340,1851428,2015,02/10/2018 03:50:01 PM,41.747393001,-87.585438607,"(41.747393001, -87.585438607)"
10001708,HY191355,03/20/2015 01:25:00 AM,067XX S PULASKI RD,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,GAS STATION,true,false,0833,008,13,65,04B,1150857,1859788,2015,02/10/2018 03:50:01 PM,41.771146186,-87.722570475,"(41.771146186, -87.722570475)"
10001709,HY191397,03/20/2015 03:25:00 AM,010XX N DRAKE AVE,0810,THEFT,OVER $500,APARTMENT,false,true,1121,011,27,23,06,1152517,1906770,2015,02/10/2018 03:50:01 PM,41.900038273,-87.715246204,"(41.900038273, -87.715246204)"
10001711,HY191393,03/20/2015 03:22:00 AM,036XX W BELMONT AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1732,017,35,21,06,1151747,1921040,2015,02/10/2018 03:50:01 PM,41.939211601,-87.717698178,"(41.939211601, -87.717698178)"
10001712,HY191408,03/20/2015 03:15:00 AM,014XX S BLUE ISLAND AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,true,false,1233,012,25,28,26,1168546,1893402,2015,02/10/2018 03:50:01 PM,41.863023512,-87.656758526,"(41.863023512, -87.656758526)"
10001713,HY191401,03/19/2015 04:00:00 PM,100XX W OHARE ST,0810,THEFT,OVER $500,STREET,false,false,1651,016,41,76,06,1100658,1934241,2015,02/10/2018 03:50:01 PM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
10001715,HY191407,03/20/2015 03:15:00 AM,068XX S CAMPBELL AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0832,008,15,66,08B,1160887,1859246,2015,02/10/2018 03:50:01 PM,41.76945752,-87.68581876,"(41.76945752, -87.68581876)"
10001717,HY191285,03/19/2015 05:30:00 PM,062XX S PAULINA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0714,007,15,67,08B,1166079,1863350,2015,02/10/2018 03:50:01 PM,41.780610591,-87.666670573,"(41.780610591, -87.666670573)"
10001719,HY191398,03/20/2015 03:25:00 AM,041XX N CLARK ST,031A,ROBBERY,ARMED: HANDGUN,GROCERY FOOD STORE,false,false,1912,019,47,6,03,1166347,1927618,2015,02/10/2018 03:50:01 PM,41.956961678,-87.663850441,"(41.956961678, -87.663850441)"
10001722,HY191409,03/20/2015 04:30:00 AM,0000X W 87TH ST,0880,THEFT,PURSE-SNATCHING,STREET,false,false,0622,006,21,44,06,1177518,1847285,2015,02/10/2018 03:50:01 PM,41.736275383,-87.625218113,"(41.736275383, -87.625218113)"
10001724,HY191293,03/19/2015 11:10:00 PM,095XX S WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,2213,022,19,72,14,1162052,1841339,2015,02/10/2018 03:50:01 PM,41.720293827,-87.682045182,"(41.720293827, -87.682045182)"
10001725,HY191338,03/19/2015 08:30:00 PM,108XX S PEORIA ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2234,022,34,75,05,1172244,1832963,2015,02/10/2018 03:50:01 PM,41.697091183,-87.644959696,"(41.697091183, -87.644959696)"
10001726,HY190576,03/18/2015 07:15:00 AM,018XX W JACKSON BLVD,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,CONSTRUCTION SITE,false,false,1225,012,2,28,04B,1164187,1898654,2015,02/10/2018 03:50:01 PM,41.877528612,-87.67261155,"(41.877528612, -87.67261155)"
10001728,HY191405,03/20/2015 03:20:00 AM,095XX S CONSTANCE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0431,004,7,51,14,1190180,1842198,2015,02/10/2018 03:50:01 PM,41.7220209,-87.578992855,"(41.7220209, -87.578992855)"
10001729,HY191426,03/20/2015 05:20:00 AM,085XX S CRANDON AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0412,004,8,46,03,1192986,1848936,2015,02/10/2018 03:50:01 PM,41.740442663,-87.568495789,"(41.740442663, -87.568495789)"
10001730,HY191339,03/20/2015 12:25:00 AM,062XX S COTTAGE GROVE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0313,003,20,42,04B,1182636,1863808,2015,02/10/2018 03:50:01 PM,41.781499104,-87.605955856,"(41.781499104, -87.605955856)"
10001731,HY901925,03/20/2015 04:15:00 AM,010XX E 132ND ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,0533,005,9,54,26,1185783,1818042,2015,02/10/2018 03:50:01 PM,41.655838308,-87.595855641,"(41.655838308, -87.595855641)"
10001732,HY191251,03/06/2015 07:00:00 AM,057XX N CAMPBELL AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,false,false,2011,020,40,2,26,1158622,1938124,2015,02/10/2018 03:50:01 PM,41.985952759,-87.691960635,"(41.985952759, -87.691960635)"
10001733,HY191375,03/19/2015 11:40:00 PM,013XX N STATE PKWY,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1824,018,43,8,06,1176046,1909144,2015,02/10/2018 03:50:01 PM,41.906054951,-87.628752556,"(41.906054951, -87.628752556)"
10001734,HY191422,03/19/2015 05:00:00 PM,048XX S PAULINA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0931,009,20,61,07,1165829,1872515,2015,02/10/2018 03:50:01 PM,41.805765782,-87.667326813,"(41.805765782, -87.667326813)"
10001735,HY191404,03/20/2015 03:57:00 AM,076XX S CARPENTER ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,RESIDENCE,true,false,0612,006,17,71,08B,1170636,1854222,2015,02/10/2018 03:50:01 PM,41.755464062,-87.650229577,"(41.755464062, -87.650229577)"
10001736,HY191413,03/20/2015 03:00:00 AM,047XX W DIVISION ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2533,025,37,25,08B,1144409,1907563,2015,02/10/2018 03:50:01 PM,41.902370789,-87.745007403,"(41.902370789, -87.745007403)"
10001737,HY191420,03/19/2015 06:00:00 PM,096XX S HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),false,false,2223,022,21,73,14,1172678,1840862,2015,02/10/2018 03:50:01 PM,41.718757686,-87.643138829,"(41.718757686, -87.643138829)"
10001738,HY191389,03/20/2015 02:52:00 AM,060XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0714,007,15,67,08B,1165052,1864674,2015,02/10/2018 03:50:01 PM,41.784265604,-87.670398327,"(41.784265604, -87.670398327)"
10001740,HY191423,03/20/2015 04:45:00 AM,029XX W 79TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0835,008,18,70,08B,1158299,1852063,2015,02/10/2018 03:50:01 PM,41.749799342,-87.695500482,"(41.749799342, -87.695500482)"
10001741,HY191417,03/20/2015 04:45:00 AM,035XX W BEACH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1422,014,26,23,08B,1152509,1909412,2015,02/10/2018 03:50:01 PM,41.907288329,-87.715205663,"(41.907288329, -87.715205663)"
10001754,HY191419,03/18/2015 06:00:00 PM,023XX N KENMORE AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,COLLEGE/UNIVERSITY RESIDENCE HALL,false,false,1811,018,32,7,02,1168906,1915771,2015,02/10/2018 03:50:01 PM,41.924397747,-87.654787614,"(41.924397747, -87.654787614)"
10001759,HY191428,03/20/2015 05:10:00 AM,040XX N CLARK ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,false,false,1912,019,47,6,11,1166702,1926863,2015,02/10/2018 03:50:01 PM,41.95488231,-87.662567089,"(41.95488231, -87.662567089)"
10001760,HY191424,03/19/2015 11:50:00 PM,024XX S ARCHER AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,0914,009,11,60,24,1172074,1888071,2015,02/10/2018 03:50:01 PM,41.848317805,-87.643964788,"(41.848317805, -87.643964788)"
10001764,HY190129,03/19/2015 02:30:00 AM,039XX N PINE GROVE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,1925,019,46,6,26,1170694,1926410,2015,02/10/2018 03:50:01 PM,41.953552585,-87.647905229,"(41.953552585, -87.647905229)"
10001770,HY190720,03/19/2015 04:30:00 AM,037XX N AVONDALE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1732,017,30,16,06,1150325,1924314,2015,02/10/2018 03:50:01 PM,41.94822362,-87.722838751,"(41.94822362, -87.722838751)"
10001788,HY191433,03/20/2015 05:35:00 AM,005XX W BARRY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,1934,019,44,6,08B,1172105,1920637,2015,02/10/2018 03:50:01 PM,41.937680189,-87.64288925,"(41.937680189, -87.64288925)"
10001795,HY191453,03/19/2015 05:00:00 PM,003XX E 91ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0633,006,6,44,14,1179869,1844760,2015,02/10/2018 03:50:01 PM,41.729293073,-87.616681947,"(41.729293073, -87.616681947)"
10001796,HY191446,03/20/2015 05:40:00 AM,084XX S VERNON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0632,006,6,44,14,1180829,1849080,2015,02/10/2018 03:50:01 PM,41.741125675,-87.613032804,"(41.741125675, -87.613032804)"
10001797,HY191448,03/20/2015 12:01:00 AM,089XX S CALUMET AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0633,006,6,44,14,1180045,1845613,2015,02/10/2018 03:50:01 PM,41.731629786,-87.616011178,"(41.731629786, -87.616011178)"
10001798,HY191449,03/19/2015 09:00:00 PM,028XX E 77TH PL,0820,THEFT,$500 AND UNDER,STREET,false,false,0421,004,7,43,06,1196854,1854288,2015,02/10/2018 03:50:01 PM,41.755033744,-87.554146583,"(41.755033744, -87.554146583)"
10001800,HY190575,03/19/2015 01:00:00 PM,076XX N SHERIDAN RD,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,false,2422,024,49,1,04A,1165461,1950812,2015,02/10/2018 03:50:01 PM,42.020625602,-87.666443648,"(42.020625602, -87.666443648)"
10001801,HY191444,03/20/2015 06:42:00 AM,075XX N DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2424,024,49,1,08B,1161659,1950022,2015,02/10/2018 03:50:01 PM,42.018538263,-87.680456992,"(42.018538263, -87.680456992)"
10001812,HY191434,03/19/2015 07:00:00 PM,006XX E 89TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0633,006,6,44,14,1182146,1845777,2015,02/10/2018 03:50:01 PM,41.732031514,-87.608309403,"(41.732031514, -87.608309403)"
10001820,HY191471,03/20/2015 12:00:00 AM,019XX E 72ND ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0333,003,5,43,06,1190087,1857607,2015,02/10/2018 03:50:01 PM,41.764306868,-87.578838633,"(41.764306868, -87.578838633)"
10001821,HY191461,03/18/2015 06:00:00 AM,124XX S PRINCETON AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,0523,005,34,53,26,1176534,1822453,2015,02/10/2018 03:50:01 PM,41.668154974,-87.629566566,"(41.668154974, -87.629566566)"
10001826,HY191400,03/20/2015 03:00:00 AM,036XX N CICERO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1634,016,38,15,08B,1143720,1923973,2015,02/10/2018 03:50:01 PM,41.947414417,-87.747126165,"(41.947414417, -87.747126165)"
10001835,HY191456,03/19/2015 04:00:00 PM,006XX W ROSCOE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1925,019,44,6,06,1171075,1922808,2015,02/10/2018 03:50:01 PM,41.943660199,-87.64661074,"(41.943660199, -87.64661074)"
10001859,HY175365,03/07/2015 04:00:00 PM,040XX W ROOSEVELT RD,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1132,011,24,29,18,1149720,1894405,2015,02/10/2018 03:50:01 PM,41.866162194,-87.725841227,"(41.866162194, -87.725841227)"
10001860,HY191474,03/20/2015 07:30:00 AM,017XX W LAKE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1224,012,27,28,14,1164533,1901443,2015,02/10/2018 03:50:01 PM,41.88517454,-87.671262133,"(41.88517454, -87.671262133)"
10001862,HY191484,03/19/2015 07:00:00 PM,016XX N BURLING ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1813,018,43,7,14,1171037,1911227,2015,02/10/2018 03:50:01 PM,41.911882242,-87.647091084,"(41.911882242, -87.647091084)"
10001866,HY191476,03/19/2015 09:30:00 PM,052XX S DORCHESTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0234,002,4,41,14,1186433,1870805,2015,02/10/2018 03:50:01 PM,41.800610439,-87.591814105,"(41.800610439, -87.591814105)"
10001897,HY191494,03/19/2015 06:00:00 PM,032XX E 85TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0424,004,10,46,26,1199433,1849237,2015,02/10/2018 03:50:01 PM,41.741108968,-87.544865109,"(41.741108968, -87.544865109)"
10001903,HY191437,03/20/2015 01:00:00 AM,085XX S INDIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0632,006,6,44,14,1179081,1848491,2015,02/10/2018 03:50:01 PM,41.73954936,-87.619455209,"(41.73954936, -87.619455209)"
10001912,HY191488,03/19/2015 09:00:00 PM,005XX E 88TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0632,006,6,44,14,1181426,1846422,2015,02/10/2018 03:50:01 PM,41.733818083,-87.610927204,"(41.733818083, -87.610927204)"
10001936,HY191501,03/19/2015 09:00:00 PM,018XX S AVERS AVE,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,1014,010,24,29,07,1151032,1890665,2015,02/10/2018 03:50:01 PM,41.855873615,-87.721122634,"(41.855873615, -87.721122634)"
10001939,HY191509,03/20/2015 08:35:00 AM,0000X E MONROE ST,0460,BATTERY,SIMPLE,STREET,false,false,0112,001,42,32,08B,1176612,1899937,2015,02/10/2018 03:50:01 PM,41.880777703,-87.626951891,"(41.880777703, -87.626951891)"
10001946,HY191469,03/20/2015 07:30:00 AM,029XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,true,true,0133,001,3,35,14,1176755,1885570,2015,02/10/2018 03:50:01 PM,41.841350479,-87.626860911,"(41.841350479, -87.626860911)"
10001947,HY191524,03/20/2015 08:50:00 AM,046XX W IRVING PARK RD,0880,THEFT,PURSE-SNATCHING,OTHER,false,false,1722,017,45,15,06,1144295,1926174,2015,02/10/2018 03:50:01 PM,41.953443342,-87.744957048,"(41.953443342, -87.744957048)"
10001951,HY191504,03/20/2015 08:05:00 AM,001XX N CLARK ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,0122,001,42,32,06,1175523,1901017,2015,02/10/2018 03:50:01 PM,41.883765812,-87.63091811,"(41.883765812, -87.63091811)"
10001952,HY191517,03/12/2015 12:01:00 AM,062XX S PRINCETON AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,0711,007,20,68,05,1175356,1863657,2015,02/10/2018 03:50:01 PM,41.781250632,-87.632650351,"(41.781250632, -87.632650351)"
10001953,HY191499,03/20/2015 08:00:00 AM,056XX S WASHTENAW AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE-GARAGE,false,false,0824,008,16,63,26,1159336,1867123,2015,02/10/2018 03:50:01 PM,41.791105021,-87.691288474,"(41.791105021, -87.691288474)"
10001961,HY174440,03/06/2015 07:04:00 PM,003XX N FRANCISCO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,true,false,1222,012,27,27,18,1156998,1902103,2015,02/10/2018 03:50:01 PM,41.887141832,-87.698914072,"(41.887141832, -87.698914072)"
10001962,HY191472,03/20/2015 07:40:00 AM,017XX W LAKE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA PARKING LOT/GROUNDS,false,true,1224,012,27,28,08B,1164928,1901464,2015,02/10/2018 03:50:01 PM,41.885223794,-87.669811033,"(41.885223794, -87.669811033)"
10001970,HY191522,03/19/2015 05:00:00 PM,058XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0232,002,20,40,14,1178152,1866426,2015,02/10/2018 03:50:01 PM,41.788786066,-87.622315729,"(41.788786066, -87.622315729)"
10001971,HY191514,03/20/2015 02:00:00 AM,036XX S LAKE PARK AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0212,002,4,36,06,1182233,1881257,2015,02/10/2018 03:50:01 PM,41.829389915,-87.606892634,"(41.829389915, -87.606892634)"
10002009,HY191492,03/16/2015 08:00:00 PM,068XX N OLEANDER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,1611,016,41,9,11,1125106,1944816,2015,02/10/2018 03:50:01 PM,42.0049388,-87.815084313,"(42.0049388, -87.815084313)"
10002011,HY191543,03/13/2015 09:42:00 PM,036XX W 81ST PL,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0834,008,18,70,26,1153492,1850303,2015,02/10/2018 03:50:01 PM,41.745066043,-87.713162045,"(41.745066043, -87.713162045)"
10002012,HY191562,03/19/2015 04:00:00 PM,027XX W HADDON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,1211,012,1,24,14,1157871,1907526,2015,02/10/2018 03:50:01 PM,41.902005269,-87.695560126,"(41.902005269, -87.695560126)"
10002013,HY191473,03/19/2015 05:00:00 PM,021XX N KEYSTONE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2525,025,30,20,06,1149032,1913930,2015,02/10/2018 03:50:01 PM,41.919754201,-87.727861147,"(41.919754201, -87.727861147)"
10002018,HY191532,03/20/2015 08:05:00 AM,016XX S RIDGEWAY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1014,010,24,29,14,1151635,1891617,2015,02/10/2018 03:50:01 PM,41.858474196,-87.718884304,"(41.858474196, -87.718884304)"
10002023,HY191498,03/20/2015 08:12:00 AM,036XX N PULASKI RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1732,017,30,16,08B,1149076,1924073,2015,02/10/2018 03:50:01 PM,41.947586617,-87.72743611,"(41.947586617, -87.72743611)"
10002026,HY180414,03/11/2015 01:30:00 PM,0000X W TERMINAL ST,0870,THEFT,POCKET-PICKING,SIDEWALK,false,false,1652,016,41,76,06,1100726,1934289,2015,02/10/2018 03:50:01 PM,41.9764212,-87.904976266,"(41.9764212, -87.904976266)"
10002030,HY191491,03/19/2015 01:30:00 PM,058XX S MORGAN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0712,007,16,68,26,1170647,1865951,2015,02/10/2018 03:50:01 PM,41.787649633,-87.649847669,"(41.787649633, -87.649847669)"
10002031,HY191508,03/20/2015 08:15:00 AM,013XX W LUNT AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,2423,024,49,1,06,1165953,1946632,2015,02/10/2018 03:50:01 PM,42.009145091,-87.664753261,"(42.009145091, -87.664753261)"
10002035,HY191539,03/19/2015 09:00:00 AM,046XX W 72ND ST,0890,THEFT,FROM BUILDING,FACTORY/MANUFACTURING BUILDING,false,false,0833,008,13,65,06,1146500,1856492,2015,02/10/2018 03:50:01 PM,41.762185191,-87.738625452,"(41.762185191, -87.738625452)"
10002037,HY191451,03/19/2015 07:30:00 PM,055XX S NARRAGANSETT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0811,008,23,56,14,1134661,1867039,2015,02/10/2018 03:50:01 PM,41.791344555,-87.781769935,"(41.791344555, -87.781769935)"
10002042,HY191577,03/19/2015 04:00:00 PM,006XX W HUBBARD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1214,012,27,24,14,1171674,1903301,2015,02/10/2018 03:50:01 PM,41.890118835,-87.644984589,"(41.890118835, -87.644984589)"
10002043,HY191542,03/19/2015 10:30:00 PM,083XX S RHODES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0632,006,6,44,07,1181250,1849786,2015,02/10/2018 03:50:01 PM,41.743053339,-87.611468604,"(41.743053339, -87.611468604)"
10002045,HY191566,03/19/2015 10:20:00 PM,069XX W IRVING PARK RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1632,016,38,17,08B,1129466,1925822,2015,02/10/2018 03:50:01 PM,41.952743841,-87.799478823,"(41.952743841, -87.799478823)"
10002046,HY191560,03/16/2015 10:00:00 PM,026XX N MOZART ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1411,014,35,22,06,1156924,1917454,2015,02/10/2018 03:50:01 PM,41.929267764,-87.698768778,"(41.929267764, -87.698768778)"
10002057,HY191475,03/19/2015 02:00:00 PM,073XX S BLACKSTONE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0324,003,5,43,06,1187479,1856457,2015,02/10/2018 03:50:01 PM,41.761213541,-87.588433963,"(41.761213541, -87.588433963)"
10002060,HY191576,03/20/2015 09:19:00 AM,059XX S JUSTINE ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,0713,007,15,67,24,1167022,1865434,2015,02/10/2018 03:50:01 PM,41.786309231,-87.66315381,"(41.786309231, -87.66315381)"
10002064,HY191587,03/20/2015 09:38:00 AM,040XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,1114,011,28,26,11,1149512,1901446,2015,02/10/2018 03:50:01 PM,41.885487535,-87.726422045,"(41.885487535, -87.726422045)"
10002071,HY191564,03/20/2015 09:00:00 AM,009XX E 80TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0631,006,8,44,14,1184053,1852159,2015,02/10/2018 03:50:01 PM,41.749500119,-87.601124421,"(41.749500119, -87.601124421)"
10002072,HY191548,03/01/2015 08:00:00 AM,006XX N DEARBORN ST,0560,ASSAULT,SIMPLE,OTHER,false,false,1832,018,42,8,08A,1175822,1904684,2015,02/10/2018 03:50:01 PM,41.893821538,-87.629709751,"(41.893821538, -87.629709751)"
10002076,HY191595,03/20/2015 08:00:00 AM,049XX W KINZIE ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,1532,015,28,25,06,1143274,1902271,2015,02/10/2018 03:50:01 PM,41.887870212,-87.749308804,"(41.887870212, -87.749308804)"
10002108,HY191551,03/19/2015 09:00:00 PM,055XX N ARTESIAN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2011,020,40,4,06,1158996,1936733,2015,02/10/2018 03:50:01 PM,41.982128101,-87.690623467,"(41.982128101, -87.690623467)"
10002121,HY191629,03/20/2015 10:15:00 AM,004XX N SPRINGFIELD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1122,011,27,23,18,1150308,1902747,2015,02/10/2018 03:50:01 PM,41.889042132,-87.723465005,"(41.889042132, -87.723465005)"
10002123,HY191463,03/19/2015 11:30:00 AM,005XX N ARMOUR ST,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",false,false,1215,012,27,24,06,1166074,1903833,2015,02/10/2018 03:50:01 PM,41.891700115,-87.665535033,"(41.891700115, -87.665535033)"
10002128,HY191623,03/19/2015 12:45:00 PM,003XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,0111,001,42,32,06,1177246,1902333,2015,02/10/2018 03:50:01 PM,41.887338112,-87.624551258,"(41.887338112, -87.624551258)"
10002132,HY191604,03/18/2015 12:50:00 PM,034XX W WILSON AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,"SCHOOL, PUBLIC, BUILDING",true,false,1723,017,33,14,04A,1152455,1930350,2015,02/10/2018 03:50:01 PM,41.964744922,-87.714849143,"(41.964744922, -87.714849143)"
10002133,HY191617,02/27/2015 09:00:00 AM,036XX N ALBANY AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,1733,017,33,16,06,1155074,1923987,2015,02/10/2018 03:50:01 PM,41.947232161,-87.705391149,"(41.947232161, -87.705391149)"
10002135,HY191470,03/20/2015 07:20:00 AM,056XX N ELSTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1623,016,45,11,08B,1138022,1937526,2015,02/10/2018 03:50:01 PM,41.984710106,-87.76774199,"(41.984710106, -87.76774199)"
